,Unnamed: 0,id do pedido,Origem,Destino,Distancia
3837,3837,198749,89900-000,36038-030,1470109.3
3838,3838,203015,74430-120,38200-000,429620.9
3839,3839,203271,30421-284,88802-240,1451913.3
3840,3840,195406,04715-002,35570-000,496042.5
3841,3841,202847,74430-120,25615-412,1241681.2
3842,3842,192521,12010-150,90050-030,1269055.9
3843,3843,194237,12010-150,90050-030,1269055.9
3844,3844,198166,74430-120,13212-508,886048.2
3845,3845,193968,12010-150,24344-120,328709.5
3846,3846,193027,04715-002,89217-336,509264.7
3847,3847,198674,29313-656,26383-060,482258.2
3848,3848,193028,04344-010,89217-336,518387.8
3849,3849,193132,03622-010,36035-300,460286.9
3850,3850,193692,29313-656,06764-040,825570.8
3851,3851,198464,14021-000,35720-000,556534.9
3852,3852,198696,14701-550,39100-000,808221.8
3853,3853,201286,89287-615,91780-020,699614.3
3854,3854,202430,96170-000,04470185,1317017.9
3855,3855,203453,14701-550,74675-610,534385.7
3856,3856,206164,14701-550,87890-000,601859.2
3857,3857,204062,06703-001,95625-000,1007739.5
3858,3858,200480,99700-392,24110-002,1352546.1
3859,3859,193201,04344-010,55816-390,2673167.6
3860,3860,193467,12010-150,52080-681,2500582.1
3861,3861,194045,14701-550,55578-000,2399479.3
3862,3862,194489,74430-120,28545-000,1315352.1
3863,3863,194912,74430-120,18205-600,883847.1
3864,3864,195541,29313-656,79020-260,1801889.1
3865,3865,195662,74430-120,13930-000,882907.0
3866,3866,195838,35701-004,95590-000,1689499.5
3867,3867,195917,78085-000,76932-000,1126008.7
3868,3868,196170,74430-120,13930-000,882907.0
3869,3869,196379,14701-550,68015-005,2967709.5
3870,3870,197935,04715-002,77500-000,1734717.8
3871,3871,198012,12010-150,53530-468,2519639.0
3872,3872,198100,71200-035,89222-360,1496327.5
3873,3873,199675,14085-620,51110-150,2455763.3
3874,3874,200872,55920-000,35030-280,1826050.9
3875,3875,203137,74430-120,13930-000,882907.0
3876,3876,203700,74430-030,16500-000,671003.0
3877,3877,193460,03622-010,90050-030,1156604.1
3878,3878,194689,29164-018,41830-580,1084724.2
3879,3879,203077,35701-004,13432-599,718102.2
3880,3880,199576,14701-550,88106-120,979179.5
3881,3881,203492,04344-010,75701-970,700833.8
3882,3882,202738,74430-130,06730-000,969965.0
3883,3883,199486,03622-010,49600-000,2194667.0
3884,3884,193151,04344-010,56308-210,2199060.5
3885,3885,199705,74430-120,14811-256,638682.6
3886,3886,196323,03711-007,68740-110,2870957.8
3887,3887,201404,89803-000,89824-000,60422.1
3888,3888,193802,02721-200,39550-000,1246615.3
3889,3889,200511,14701-550,26010-371,751590.8
3890,3890,198077,12090-600,85035-300,793663.8
3891,3891,193231,35701-004,90050-030,1773204.5
3892,3892,194255,35701-004,90050-030,1773204.5
3893,3893,194429,35701-004,90050-030,1773204.5
3894,3894,194048,40230-680,90050-030,3076082.8
3895,3895,194443,78085-000,57062-590,3026944.7
3896,3896,194445,78085-000,57062-590,3026944.7
3897,3897,195613,78085-000,57062-590,3026944.7
3898,3898,195614,78085-000,57062-590,3026944.7
3899,3899,195615,78085-000,57062-590,3026944.7
3900,3900,195728,78085-000,57062-590,3026944.7
3901,3901,195945,78085-000,57062-590,3026944.7
3902,3902,196025,78085-000,57062-590,3026944.7
3903,3903,196439,82820-090,54430-090,2999778.8
3904,3904,198724,31255-100,59152-185,2307949.1
3905,3905,200716,23073-200,66093-020,3123265.2
3906,3906,198645,14701-550,11605-515,546392.6
3907,3907,192984,96170-000,18147-000,1341974.9
3908,3908,193023,03989-010,39550-000,1260400.4
3909,3909,193385,14701-550,36800-000,1034978.4
3910,3910,193388,14701-550,36800-000,1034978.4
3911,3911,193594,12010-150,36240-000,376874.7
3912,3912,193624,99700-392,12120-000,1055309.4
3913,3913,193673,12010-150,36240-000,376874.7
3914,3914,193958,17540-000,22451-170,871088.7
3915,3915,193991,99700-392,07230-260,931978.2
3916,3916,194179,04344-010,37470-000,303905.8
3917,3917,194687,12010-150,24901-425,352294.7
3918,3918,195445,99700-392,13425-107,921229.3
3919,3919,195995,12010-150,73020-408,1122574.2
3920,3920,196575,99700-392,07230-260,931978.2
3921,3921,197345,04715-002,37820-000,288922.7
3922,3922,197917,37800-000,18285-901,300640.1
3923,3923,199314,04344-010,95185-000,1029171.1
3924,3924,199364,99040-000,06710-805,969379.4
3925,3925,199934,89803-000,13451-174,931086.0
3926,3926,200215,38405-024,20750-320,973126.3
3927,3927,200452,65913-447,64039-524,626638.1
3928,3928,201169,99700-392,13565-080,973510.9
3929,3929,201860,98400-000,89803-131,104511.0
3930,3930,193652,14701-550,35430-105,812627.5
3931,3931,194424,35701-004,23931-435,622245.0
3932,3932,193280,92120-140,47665-000,2672342.1
3933,3933,193548,35500-008,64040-740,2461475.7
3934,3934,194163,65800-000,89210-145,2697451.8
3935,3935,194642,32242-310,76850-000,3209313.8
3936,3936,194902,30421-284,64343-000,2366008.3
3937,3937,195194,79602-020,65130-000,2694151.9
3938,3938,195244,79990-000,56870-000,3229249.1
3939,3939,195399,79004-380,68721-000,2805213.6
3940,3940,195964,65913-447,88801-670,3175254.6
3941,3941,195985,79004-380,68721-000,2805213.6
3942,3942,196206,79004-380,68721-000,2805213.6
3943,3943,197747,79004-380,68721-000,2805213.6
3944,3944,198668,86490-000,64049-680,2781982.6
3945,3945,198817,82820-090,68513-400,2738185.1
3946,3946,199605,16204-061,69313-085,4218748.7
3947,3947,199925,79004-380,68721-000,2805213.6
3948,3948,200061,79004-380,68721-000,2805213.6
3949,3949,200321,79004-380,68721-000,2805213.6
3950,3950,201246,81610-040,59173-000,3260585.6
3951,3951,202832,89287-615,52040-300,3135064.3
3952,3952,203244,65913-447,20550-000,2519598.5
3953,3953,203714,79004-380,68721-000,2805213.6
3954,3954,204313,79004-380,68721-000,2805213.6
3955,3955,204316,79004-380,68721-000,2805213.6
3956,3956,193100,74430-120,25640-322,1247499.0
3957,3957,194106,74430-120,13041-311,858196.9
3958,3958,196275,74430-120,21341-370,1304449.8
3959,3959,196276,74430-120,21341-370,1304449.8
3960,3960,198118,13405-230,66617-530,2734081.5
3961,3961,198120,13405-230,66617-530,2734081.5
3962,3962,202818,74430-120,07243-430,969869.8
3963,3963,203541,74070-150,09271-470,965420.9
3964,3964,193175,74430-120,11610-627,1114839.0
3965,3965,196296,74430-120,24753-560,1336780.4
3966,3966,193297,12010-150,90050-030,1269055.9
3967,3967,194683,29313-656,06405-035,824188.9
3968,3968,195562,13403-000,38401-016,478741.6
3969,3969,198432,30421-284,18310-000,827819.0
3970,3970,199906,14405-268,31840-160,465122.8
3971,3971,200211,35900-700,73368-440,ERROR
3972,3972,192826,37500-176,35171-051,656982.1
3973,3973,199766,37500-176,13573-208,339942.2
3974,3974,203842,98400-000,86850-000,580749.4
3975,3975,195095,74430-120,35670-000,914488.6
3976,3976,192751,74430-120,37501-143,1013747.1
3977,3977,193950,35900-700,81940-280,1114685.0
3978,3978,194374,99700-392,39880-000,2097172.0
3979,3979,194592,99700-392,32240-150,1475687.2
3980,3980,195474,99040-000,32372-020,1567373.6
3981,3981,196316,04344-010,48610-292,2208406.3
3982,3982,198183,79602-020,23555-143,1060301.7
3983,3983,198556,12010-150,44190-000,1660545.9
3984,3984,198665,12010-150,44930-000,1789208.8
3985,3985,201348,79602-020,03805-190,681674.6
3986,3986,201510,79602-020,03532-040,677216.1
3987,3987,202608,79602-020,14807103,438433.0
3988,3988,198739,14021-000,50610-090,2466396.3
3989,3989,201601,04715-002,74110-030,951101.3
3990,3990,201497,74430-120,22020-002,1315400.2
3991,3991,194893,31255-100,35430-105,188080.1
3992,3992,199176,09540-030,97095-040,1287835.2
3993,3993,198131,92120-140,36200-078,1655613.3
3994,3994,199036,74430-120,37508-000,985149.8
3995,3995,193174,79004-380,68721-000,2805213.6
3996,3996,194496,79990-000,56870-000,3229249.1
3997,3997,194834,65903-330,13218-090,2281693.3
3998,3998,195328,31030-035,76932-000,2714111.2
3999,3999,198554,89287-615,53439-270,3148136.6
4000,4000,198816,23073-200,68513-400,2567447.4
4001,4001,203348,65913-447,22790-280,2541499.5
4002,4002,198497,16204-061,26551-470,902080.3
4003,4003,194089,06703-001,54740-630,2671784.8
4004,4004,196790,37508-000,40296-720,1786334.0
4005,4005,196999,37508-000,40296-720,1786334.0
4006,4006,194664,18043-003,86390-000,325477.8
4007,4007,198365,07161-330,62503-078,3026641.6
4008,4008,195222,89803-000,94440-192,475367.6
4009,4009,197635,88117-402,22611-190,1140019.5
4010,4010,198259,79004-430,02115-001,1009630.1
4011,4011,198769,96170-000,06364-570,1307398.4
4012,4012,199040,12010-150,36800-000,556123.8
4013,4013,199492,99700-392,88053-135,541417.7
4014,4014,199732,96170-000,87208-016,1325457.4
4015,4015,203321,98400-000,81940-280,609685.6
4016,4016,193536,29313-656,57240-322,1714400.4
4017,4017,194059,74430-120,03143-001,954348.2
4018,4018,192692,50630-000,75155-685,ERROR
4019,4019,193898,35701-004,65130-000,2590796.5
4020,4020,194398,13403-000,64002-150,2538179.7
4021,4021,194399,13405-230,64002-150,2534622.4
4022,4022,194411,04715-002,64002-150,2657389.7
4023,4023,194412,04715-002,64002-150,2657389.7
4024,4024,194597,04715-002,64002-150,2657389.7
4025,4025,194879,74430-120,65130-000,2027161.6
4026,4026,196559,04344-010,59076-200,2912458.5
4027,4027,199058,13405-230,29193-066,1166856.9
4028,4028,192584,81920-540,56330-400,2612883.9
4029,4029,193720,79004-380,68721-000,2805213.6
4030,4030,194408,29313-656,69054-693,4431235.2
4031,4031,195412,79004-380,68721-000,2805213.6
4032,4032,195977,59780-000,15900-000,2621413.7
4033,4033,196205,79004-380,68721-000,2805213.6
4034,4034,197965,68557-070,39620-000,1976440.7
4035,4035,198545,79004-380,68721-000,2805213.6
4036,4036,200320,79004-380,68721-000,2805213.6
4037,4037,200571,79004-380,68721-000,2805213.6
4038,4038,202140,98400-000,48901-765,3216189.5
4039,4039,202355,65913-447,26291-248,2527037.7
4040,4040,203301,99040-000,40283-560,2930197.3
4041,4041,199296,31255-100,28625-630,464599.4
4042,4042,193781,04715-002,78285-000,1856333.9
4043,4043,193865,23073-200,28660-000,197425.8
4044,4044,193304,13403-000,38181-178,455811.7
4045,4045,194572,29164-018,73070-045,1281526.2
4046,4046,196810,12010-150,29156-322,850301.6
4047,4047,196463,04344-010,50050-540,2630059.2
4048,4048,195497,06703-001,87930-000,821008.1
4049,4049,192594,88117-402,03978-220,695300.4
4050,4050,192825,37500-176,95625-000,1290980.4
4051,4051,200017,74430-130,37502-026,1001724.1
4052,4052,201110,37800-000,24803-000,600227.4
4053,4053,192508,78085-000,68516-000,1987374.3
4054,4054,193430,78085-000,35160-187,1795753.8
4055,4055,193956,49400-000,05359-000,2124091.7
4056,4056,193962,79170-000,57075-053,2959616.2
4057,4057,194264,12010-150,57062-590,2272424.5
4058,4058,194694,74430-120,85660-000,1390776.9
4059,4059,195030,65903-330,70766-060,1375827.7
4060,4060,196029,12010-150,57062-590,2272424.5
4061,4061,196975,74430-130,85015-390,1210378.0
4062,4062,196990,74430-130,89809-000,1530429.8
4063,4063,197589,35300-102,49100-000,1333484.4
4064,4064,198196,78085-000,88220-000,1930970.0
4065,4065,198641,74430-120,88220-000,1551115.9
4066,4066,199447,72007-515,95030-313,1911334.5
4067,4067,199688,65913-447,32672-840,2090645.8
4068,4068,199833,37800-000,56870-000,2307054.9
4069,4069,199945,85501-000,47600-000,2260113.1
4070,4070,200155,29313-656,56308-210,1631683.4
4071,4071,201070,37800-000,54160-275,2464659.4
4072,4072,201095,74430-120,68371-970,1923312.3
4073,4073,201096,99700-392,74580-460,1565639.9
4074,4074,201437,04715-002,64260-000,2806857.6
4075,4075,201532,37800-000,65130-000,2771819.7
4076,4076,202130,86490-000,75920-000,848891.6
4077,4077,202238,74430-120,98801-027,1745377.4
4078,4078,202600,74430-120,57307-180,2010108.2
4079,4079,203479,74430-120,58600-000,2384973.6
4080,4080,203493,29313-656,75701-970,1075737.8
4081,4081,203610,74070-150,87560-000,1182181.2
4082,4082,204539,35900-700,49048-010,1448014.5
4083,4083,192609,12010-150,59143-035,2766065.8
4084,4084,200650,09351-090,26291-374,408557.0
4085,4085,197856,88117-402,31741-385,1281780.8
4086,4086,194067,74430-130,08575-700,978366.3
4087,4087,198714,74430-130,06437-220,945279.1
4088,4088,199232,74430-130,12227-740,1010470.7
4089,4089,200609,74430-130,12245-750,1008248.1
4090,4090,203152,04344-010,53190-380,2638711.3
4091,4091,200214,04715-002,56308-210,2201197.5
4092,4092,199004,37800-000,12230-086,352462.9
4093,4093,199088,74430-120,77415-470,609833.1
4094,4094,195704,12010-150,36035-300,334936.2
4095,4095,199843,74430-120,31010-220,885337.5
4096,4096,197989,72252-098,49035-740,1665799.1
4097,4097,197879,35701-004,90050-030,1773204.5
4098,4098,199012,14701-550,89665-000,1034987.3
4099,4099,200626,75834-021,09050-210,ERROR
4100,4100,194400,99700-392,07243-430,936929.4
4101,4101,195502,12010-150,20031-040,305745.7
4102,4102,195757,12010-150,20031-040,305745.7
4103,4103,196003,99025-604,13451-174,1014329.7
4104,4104,199733,12010-150,87208-016,835294.2
4105,4105,194788,29164-018,21930-376,556088.5
4106,4106,195205,29313-656,36035-300,348946.6
4107,4107,199711,12010-150,31140-410,519949.0
4108,4108,199258,74430-120,35030-280,1188887.0
4109,4109,199264,74430-120,35030-280,1188887.0
4110,4110,195251,03989-010,27532-240,270050.7
4111,4111,195140,04344-010,35164-005,818640.1
4112,4112,193080,74430-130,04152-100,957157.8
4113,4113,198656,29313-656,32371-080,477319.7
4114,4114,202851,03047-000,37582-000,504705.0
4115,4115,195428,09351-090,40255-280,1959996.0
4116,4116,195495,74430-130,03066-065,949358.5
4117,4117,201682,74430-120,13419-115,765587.3
4118,4118,197584,82820-090,23545-353,815640.1
4119,4119,192572,29313-656,17520-130,1232201.4
4120,4120,193313,12010-150,90050-030,1269055.9
4121,4121,196879,12010-150,90050-030,1269055.9
4122,4122,200494,29313-656,26013-240,482682.0
4123,4123,194980,86490-000,21843-030,880467.5
4124,4124,194789,29313-656,21930-376,482440.3
4125,4125,192787,29313-656,29460-000,77736.5
4126,4126,195462,74430-120,03066-065,949587.9
4127,4127,200474,31255-100,12412-020,514274.2
4128,4128,194051,15130-025,70845-040,729017.3
4129,4129,198397,82820-090,72270-105,1386871.0
4130,4130,199555,23073-200,41280-640,1639280.2
4131,4131,201144,74430-120,23017-520,1315363.5
4132,4132,199453,31255-100,51020-200,2023514.7
4133,4133,192674,29313-656,89230-580,1329957.6
4134,4134,193937,74430-120,17050-621,752546.8
4135,4135,194097,50630-000,36038-030,2179747.3
4136,4136,196508,12010-150,52080-681,2500582.1
4137,4137,197632,65913-447,50850-000,1771284.0
4138,4138,198146,96170-000,29290-000,2201934.4
4139,4139,198184,37800-000,92025-840,1412661.9
4140,4140,198296,04715-002,68580-000,2481841.4
4141,4141,199215,79004-430,96212-630,1623476.8
4142,4142,199861,12090-600,56870-000,2334686.7
4143,4143,200543,74430-120,28910-360,1433160.9
4144,4144,200544,74430-120,28910-360,1433160.9
4145,4145,193953,03989-010,83075-180,424832.9
4146,4146,202964,15130-025,58322-000,2654876.4
4147,4147,197868,92120-140,13203-740,1157386.8
4148,4148,197869,92120-140,13203-740,1157386.8
4149,4149,197870,92120-140,13203-740,1157386.8
4150,4150,198468,31255-100,16070-620,843336.4
4151,4151,195436,96170-000,37200-000,1700515.2
4152,4152,199177,29164-018,97095-040,2276114.4
4153,4153,199240,88117-402,35148-000,1536346.1
4154,4154,199471,74430-130,39650-000,1109940.9
4155,4155,201042,37800-000,89809-545,1163868.0
4156,4156,193047,12010-150,98035-140,1266008.7
4157,4157,199395,74430-120,77817-350,1140813.6
4158,4158,200691,74430-120,23020-470,1328727.0
4159,4159,194556,02712-140,07223-170,28275.0
4160,4160,193398,40230-680,04230-030,1951059.8
4161,4161,198700,41275-124,09920-200,1952375.0
4162,4162,200996,74430-120,65130-000,2027161.6
4163,4163,198886,14701-550,36415-000,662327.3
4164,4164,192735,91790-042,38010-240,1596081.8
4165,4165,192573,99040-000,25850-000,1417958.7
4166,4166,195535,86490-000,22610-380,925152.7
4167,4167,197255,12010-150,44715-000,1825053.7
4168,4168,203717,30421-284,86050-464,1097061.9
4169,4169,200028,88117-402,98970-000,790262.0
4170,4170,195464,13403-000,35500-509,587912.6
4171,4171,194161,88117-402,24430-150,1138201.6
4172,4172,199366,02721-200,37131-569,307166.7
4173,4173,197526,14701-550,89110-040,910876.0
4174,4174,200978,74430-120,37650-000,1003744.7
4175,4175,193708,99700-392,16403-015,965814.5
4176,4176,200884,12010-150,29925-000,1000773.9
4177,4177,195213,74430-120,35500-509,819335.4
4178,4178,193342,74430-130,88066-014,1629928.1
4179,4179,200396,65913-447,45260-000,1821452.0
4180,4180,194993,35701-004,90050-030,1773204.5
4181,4181,197646,37800-000,88330-365,900126.1
4182,4182,194303,74430-120,05087-000,939165.1
4183,4183,194420,14701-550,25745-071,822415.2
4184,4184,196310,14701-550,88220-000,918784.9
4185,4185,196899,04344-010,36520-000,651950.3
4186,4186,197449,96170-000,14708-236,1686052.9
4187,4187,198997,29164-018,28895-142,388046.7
4188,4188,200057,35300-102,08740-040,764175.5
4189,4189,203804,74070-150,48902-824,1733695.0
4190,4190,192827,03989-010,83280-000,466593.1
4191,4191,200697,99040-000,99840-000,87762.2
4192,4192,195601,13403-000,37720-000,230688.6
4193,4193,197592,74430-120,39401-445,848837.1
4194,4194,202761,29313-656,22790-587,507814.9
4195,4195,195705,14701-550,36035-300,713753.7
4196,4196,195961,04208-001,88801-670,869789.4
4197,4197,195475,79004-430,89460-000,1079575.5
4198,4198,195507,99700-392,20031-040,1346039.8
4199,4199,195510,99700-392,20031-040,1346039.8
4200,4200,192574,79004-380,68721-000,2805213.6
4201,4201,193983,99700-392,57062-590,3299824.2
4202,4202,194028,23073-200,68537-000,2571455.1
4203,4203,194465,99700-392,49035-740,3046106.4
4204,4204,194805,99040-000,57062-590,3384634.7
4205,4205,195162,23073-200,68371-163,3070258.3
4206,4206,195493,99040-000,57062-590,3384634.7
4207,4207,196294,65913-447,12929-169,2316391.4
4208,4208,198586,65913-447,22640-901,2536928.7
4209,4209,203254,65913-447,79002-070,2230351.3
4210,4210,203891,65913-447,28924-212,2648519.7
4211,4211,197700,74430-120,39401-841,849213.9
4212,4212,193025,74430-120,03968-030,964594.9
4213,4213,193045,23073-200,13215-660,446060.3
4214,4214,200096,99700-392,22451-269,1353553.1
4215,4215,196128,74430-120,16660-000,661780.0
4216,4216,199620,74430-120,26900-000,1269683.9
4217,4217,194603,74430-120,64053-670,1890010.1
4218,4218,201847,29280-000,48609-140,1574247.5
4219,4219,200111,74430-120,66093-020,1976886.5
4220,4220,197991,74430-120,49035-740,1849983.2
4221,4221,194254,12010-150,90050-030,1269055.9
4222,4222,197478,88117-402,52080-681,3308376.9
4223,4223,199481,88117-402,52080-681,3308376.9
4224,4224,194140,35701-004,90050-030,1773204.5
4225,4225,198443,12010-150,90050-030,1269055.9
4226,4226,195661,74430-120,66017-070,1981269.9
4227,4227,203058,74430-120,88032-005,1626024.9
4228,4228,195515,99700-392,20031-040,1346039.8
4229,4229,195518,99700-392,20031-040,1346039.8
4230,4230,195743,99700-392,20031-040,1346039.8
4231,4231,195751,99700-392,20031-040,1346039.8
4232,4232,197979,88117-402,35148-000,1536346.1
4233,4233,193461,12010-150,90050-030,1269055.9
4234,4234,201364,37800-000,24421-300,568182.0
4235,4235,197256,12010-150,91750-250,1280214.3
4236,4236,193780,74430-130,89760-000,1506812.7
